,date,site,cases,diff_cases,diff_cases_pc,avg_dates,avg_cases,avg_cases_pc
2162,2020-09-11 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-07 12:00:00,0.0,0.0
2161,2020-09-11 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-07 12:00:00,0.0,0.0
2165,2020-09-11 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-07 12:00:00,0.0,0.0
2179,2020-09-12 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2183,2020-09-12 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2182,2020-09-12 00:00:00,Non-NNL NRF,6,0.0,0.0,2020-09-08 12:00:00,0.2857142857142857,127.55102040816325
2181,2020-09-12 00:00:00,Non-NNL NPTU-Charleston,48,0.0,0.0,2020-09-08 12:00:00,0.14285714285714285,14285.714285714284
2180,2020-09-12 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2178,2020-09-12 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2172,2020-09-12 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2176,2020-09-12 00:00:00,NNL NRF,78,0.0,0.0,2020-09-08 12:00:00,0.2857142857142857,20.39359641072703
2173,2020-09-12 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2177,2020-09-12 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2175,2020-09-12 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-08 12:00:00,0.14285714285714285,40.58441558441558
2174,2020-09-12 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-08 12:00:00,0.0,0.0
2194,2020-09-13 00:00:00,Non-NNL NRF,6,0.0,0.0,2020-09-09 12:00:00,0.2857142857142857,127.55102040816325
2193,2020-09-13 00:00:00,Non-NNL NPTU-Charleston,48,0.0,0.0,2020-09-09 12:00:00,0.14285714285714285,14285.714285714284
2192,2020-09-13 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2191,2020-09-13 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2190,2020-09-13 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2195,2020-09-13 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2188,2020-09-13 00:00:00,NNL NRF,78,0.0,0.0,2020-09-09 12:00:00,0.2857142857142857,20.39359641072703
2187,2020-09-13 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-09 12:00:00,0.14285714285714285,40.58441558441558
2186,2020-09-13 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2185,2020-09-13 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2184,2020-09-13 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2189,2020-09-13 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-09 12:00:00,0.0,0.0
2207,2020-09-14 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2206,2020-09-14 00:00:00,Non-NNL NRF,6,0.0,0.0,2020-09-10 12:00:00,0.2857142857142857,127.55102040816325
2205,2020-09-14 00:00:00,Non-NNL NPTU-Charleston,48,0.0,0.0,2020-09-10 12:00:00,0.14285714285714285,14285.714285714284
2204,2020-09-14 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2203,2020-09-14 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2202,2020-09-14 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2201,2020-09-14 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2199,2020-09-14 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-10 12:00:00,0.14285714285714285,40.58441558441558
2198,2020-09-14 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2196,2020-09-14 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2200,2020-09-14 00:00:00,NNL NRF,80,2.0,142.7551748750892,2020-09-10 12:00:00,0.5714285714285714,40.78719282145406
2197,2020-09-14 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-10 12:00:00,0.0,0.0
2219,2020-09-15 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2215,2020-09-15 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2218,2020-09-15 00:00:00,Non-NNL NRF,7,1.0,446.4285714285714,2020-09-11 12:00:00,0.42857142857142855,191.32653061224488
2217,2020-09-15 00:00:00,Non-NNL NPTU-Charleston,50,2.0,200000.0,2020-09-11 12:00:00,0.42857142857142855,42857.142857142855
2216,2020-09-15 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2214,2020-09-15 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2212,2020-09-15 00:00:00,NNL NRF,80,0.0,0.0,2020-09-11 12:00:00,0.5714285714285714,40.78719282145406
2211,2020-09-15 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2210,2020-09-15 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2209,2020-09-15 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2208,2020-09-15 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2213,2020-09-15 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-11 12:00:00,0.0,0.0
2230,2020-09-16 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-12 12:00:00,0.14285714285714285,63.77551020408163
2229,2020-09-16 00:00:00,Non-NNL NPTU-Charleston,50,0.0,0.0,2020-09-12 12:00:00,0.2857142857142857,28571.42857142857
2228,2020-09-16 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2227,2020-09-16 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2226,2020-09-16 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2231,2020-09-16 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2224,2020-09-16 00:00:00,NNL NRF,81,1.0,71.3775874375446,2020-09-12 12:00:00,0.5714285714285714,40.78719282145406
2223,2020-09-16 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2222,2020-09-16 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2221,2020-09-16 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2220,2020-09-16 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2225,2020-09-16 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-12 12:00:00,0.0,0.0
2243,2020-09-17 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2242,2020-09-17 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-13 12:00:00,0.14285714285714285,63.77551020408163
2241,2020-09-17 00:00:00,Non-NNL NPTU-Charleston,52,2.0,200000.0,2020-09-13 12:00:00,0.5714285714285714,57142.85714285714
2240,2020-09-17 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2239,2020-09-17 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2238,2020-09-17 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2237,2020-09-17 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2235,2020-09-17 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2234,2020-09-17 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2233,2020-09-17 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2232,2020-09-17 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-13 12:00:00,0.0,0.0
2236,2020-09-17 00:00:00,NNL NRF,83,2.0,142.7551748750892,2020-09-13 12:00:00,0.7142857142857143,50.983991026817584
2251,2020-09-18 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2254,2020-09-18 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-14 12:00:00,0.14285714285714285,63.77551020408163
2253,2020-09-18 00:00:00,Non-NNL NPTU-Charleston,52,0.0,0.0,2020-09-14 12:00:00,0.5714285714285714,57142.85714285714
2252,2020-09-18 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2255,2020-09-18 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2250,2020-09-18 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2247,2020-09-18 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2248,2020-09-18 00:00:00,NNL NRF,83,0.0,0.0,2020-09-14 12:00:00,0.7142857142857143,50.983991026817584
2246,2020-09-18 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2245,2020-09-18 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2244,2020-09-18 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2249,2020-09-18 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-14 12:00:00,0.0,0.0
2267,2020-09-19 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2266,2020-09-19 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-15 12:00:00,0.14285714285714285,63.77551020408163
2265,2020-09-19 00:00:00,Non-NNL NPTU-Charleston,52,0.0,0.0,2020-09-15 12:00:00,0.5714285714285714,57142.85714285714
2264,2020-09-19 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2263,2020-09-19 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2262,2020-09-19 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2260,2020-09-19 00:00:00,NNL NRF,83,0.0,0.0,2020-09-15 12:00:00,0.7142857142857143,50.983991026817584
2259,2020-09-19 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2258,2020-09-19 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2257,2020-09-19 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2256,2020-09-19 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2261,2020-09-19 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-15 12:00:00,0.0,0.0
2275,2020-09-20 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2279,2020-09-20 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2278,2020-09-20 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-16 12:00:00,0.14285714285714285,63.77551020408163
2277,2020-09-20 00:00:00,Non-NNL NPTU-Charleston,52,0.0,0.0,2020-09-16 12:00:00,0.5714285714285714,57142.85714285714
2276,2020-09-20 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2274,2020-09-20 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2268,2020-09-20 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2272,2020-09-20 00:00:00,NNL NRF,83,0.0,0.0,2020-09-16 12:00:00,0.7142857142857143,50.983991026817584
2271,2020-09-20 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2270,2020-09-20 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2269,2020-09-20 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2273,2020-09-20 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-16 12:00:00,0.0,0.0
2287,2020-09-21 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2291,2020-09-21 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2290,2020-09-21 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-17 12:00:00,0.14285714285714285,63.77551020408163
2289,2020-09-21 00:00:00,Non-NNL NPTU-Charleston,52,0.0,0.0,2020-09-17 12:00:00,0.5714285714285714,57142.85714285714
2288,2020-09-21 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2286,2020-09-21 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2285,2020-09-21 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2284,2020-09-21 00:00:00,NNL NRF,85,2.0,142.7551748750892,2020-09-17 12:00:00,0.7142857142857143,50.983991026817584
2283,2020-09-21 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2282,2020-09-21 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2281,2020-09-21 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2280,2020-09-21 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-17 12:00:00,0.0,0.0
2302,2020-09-22 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2301,2020-09-22 00:00:00,Non-NNL NPTU-Charleston,52,0.0,0.0,2020-09-18 12:00:00,0.2857142857142857,28571.42857142857
2300,2020-09-22 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2299,2020-09-22 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2298,2020-09-22 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2303,2020-09-22 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2296,2020-09-22 00:00:00,NNL NRF,85,0.0,0.0,2020-09-18 12:00:00,0.7142857142857143,50.983991026817584
2295,2020-09-22 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2294,2020-09-22 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2293,2020-09-22 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2292,2020-09-22 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2297,2020-09-22 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-18 12:00:00,0.0,0.0
2315,2020-09-23 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2314,2020-09-23 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2313,2020-09-23 00:00:00,Non-NNL NPTU-Charleston,54,2.0,200000.0,2020-09-19 12:00:00,0.5714285714285714,57142.85714285714
2312,2020-09-23 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2311,2020-09-23 00:00:00,Non-NNL Knolls,1,1.0,729.92700729927,2020-09-19 12:00:00,0.14285714285714285,104.27528675703859
2310,2020-09-23 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2309,2020-09-23 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2307,2020-09-23 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2306,2020-09-23 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2305,2020-09-23 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2304,2020-09-23 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-19 12:00:00,0.0,0.0
2308,2020-09-23 00:00:00,NNL NRF,88,3.0,214.13276231263384,2020-09-19 12:00:00,1.0,71.3775874375446
2323,2020-09-24 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-20 12:00:00,0.14285714285714285,104.27528675703859
2326,2020-09-24 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2325,2020-09-24 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-20 12:00:00,0.2857142857142857,28571.42857142857
2324,2020-09-24 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2322,2020-09-24 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2327,2020-09-24 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2320,2020-09-24 00:00:00,NNL NRF,88,0.0,0.0,2020-09-20 12:00:00,0.7142857142857143,50.983991026817584
2319,2020-09-24 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2318,2020-09-24 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2317,2020-09-24 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2316,2020-09-24 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2321,2020-09-24 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-20 12:00:00,0.0,0.0
2338,2020-09-25 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2337,2020-09-25 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-21 12:00:00,0.2857142857142857,28571.42857142857
2336,2020-09-25 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2335,2020-09-25 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-21 12:00:00,0.14285714285714285,104.27528675703859
2334,2020-09-25 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2339,2020-09-25 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2332,2020-09-25 00:00:00,NNL NRF,88,0.0,0.0,2020-09-21 12:00:00,0.7142857142857143,50.983991026817584
2331,2020-09-25 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2330,2020-09-25 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2329,2020-09-25 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2328,2020-09-25 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2333,2020-09-25 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-21 12:00:00,0.0,0.0
2351,2020-09-26 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2350,2020-09-26 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2349,2020-09-26 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-22 12:00:00,0.2857142857142857,28571.42857142857
2348,2020-09-26 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2347,2020-09-26 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-22 12:00:00,0.14285714285714285,104.27528675703859
2346,2020-09-26 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2345,2020-09-26 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2343,2020-09-26 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2342,2020-09-26 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2341,2020-09-26 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2340,2020-09-26 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-22 12:00:00,0.0,0.0
2344,2020-09-26 00:00:00,NNL NRF,88,0.0,0.0,2020-09-22 12:00:00,0.7142857142857143,50.983991026817584
2359,2020-09-27 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-23 12:00:00,0.14285714285714285,104.27528675703859
2362,2020-09-27 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2361,2020-09-27 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-23 12:00:00,0.2857142857142857,28571.42857142857
2360,2020-09-27 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2358,2020-09-27 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2363,2020-09-27 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2356,2020-09-27 00:00:00,NNL NRF,88,0.0,0.0,2020-09-23 12:00:00,0.7142857142857143,50.983991026817584
2352,2020-09-27 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2353,2020-09-27 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2357,2020-09-27 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2355,2020-09-27 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2354,2020-09-27 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-23 12:00:00,0.0,0.0
2375,2020-09-28 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2374,2020-09-28 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2373,2020-09-28 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-24 12:00:00,0.2857142857142857,28571.42857142857
2372,2020-09-28 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2370,2020-09-28 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2371,2020-09-28 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-24 12:00:00,0.14285714285714285,104.27528675703859
2368,2020-09-28 00:00:00,NNL NRF,88,0.0,0.0,2020-09-24 12:00:00,0.42857142857142855,30.59039461609055
2367,2020-09-28 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2366,2020-09-28 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2365,2020-09-28 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2364,2020-09-28 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2369,2020-09-28 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-24 12:00:00,0.0,0.0
2387,2020-09-29 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2386,2020-09-29 00:00:00,Non-NNL NRF,7,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2385,2020-09-29 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-25 12:00:00,0.2857142857142857,28571.42857142857
2384,2020-09-29 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2383,2020-09-29 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-25 12:00:00,0.14285714285714285,104.27528675703859
2382,2020-09-29 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2381,2020-09-29 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2379,2020-09-29 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2378,2020-09-29 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2377,2020-09-29 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2376,2020-09-29 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-25 12:00:00,0.0,0.0
2380,2020-09-29 00:00:00,NNL NRF,88,0.0,0.0,2020-09-25 12:00:00,0.42857142857142855,30.59039461609055
2399,2020-09-30 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2398,2020-09-30 00:00:00,Non-NNL NRF,9,2.0,892.8571428571428,2020-09-26 12:00:00,0.2857142857142857,127.55102040816325
2397,2020-09-30 00:00:00,Non-NNL NPTU-Charleston,54,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2396,2020-09-30 00:00:00,Non-NNL Kesselring,59,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2395,2020-09-30 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2394,2020-09-30 00:00:00,Non-NNL Bettis,3,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2393,2020-09-30 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2391,2020-09-30 00:00:00,NNL NPTU-Charleston,6,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2390,2020-09-30 00:00:00,NNL Kesselring,10,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2389,2020-09-30 00:00:00,NNL Knolls,8,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2388,2020-09-30 00:00:00,NNL Bettis,15,0.0,0.0,2020-09-26 12:00:00,0.0,0.0
2392,2020-09-30 00:00:00,NNL NRF,92,4.0,285.5103497501784,2020-09-26 12:00:00,0.5714285714285714,40.78719282145406
2407,2020-10-01 00:00:00,Non-NNL Knolls,1,0.0,0.0,2020-09-27 12:00:00,0.0,0.0
